"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"Coastal tourism, market segmentation and contested landscapes","https://scispace.com/paper/coastal-tourism-market-segmentation-and-contested-landscapes-4grdmnbl5w","2020","Journal Article","Marine Policy","Maria Pafi
Wesley Flannery
Brendan Murtagh","10.1016/J.MARPOL.2020.104189","","","across marine policy, spatial planning and social enterprise, rather than creating new policies. Conclusions: Similarly, emphasis should be given in vertically integrating EU policy and investment with national and regional planning and local development programmes for delivering better outcomes for coastal communities. Conclusions:
 Developing a systematic understanding of the tourist market that reflects community preferences and needs is a tactical challenge that is valuable to local communities. Lay knowledge and anthropological narratives are useful but normative constructs that give communities a sense of the complexity of markets are also tactically important as Blue Growth will intensify the multiple pressures they face in the future. This study has identified some of these issues in a way which we hope will add value for coastal communities. However, the study presents conceptual and methodological limitations. Experiencing the landscape is a multi-layered and nuanced interplay of physical, cognitive and emotional processes. As such, it remains largely elusive in quantitative methodologies. Triangulating tourist experiences with qualitative data from the local communities can be helpful for strengthening the conceptual value of the segments. However, triangulation goes beyond the purpose of this paper and it is addressed in other publications. The segmentation methodology adopted in this paper also poses limitations. While factor analysis gleaned the underlying categories in which the coast is broadly experienced by tourists reflecting local values, there is an inevitable loss of information when variables are transformed into components. This limitation is acceptable in segmentation studies, yet findings need to be interpreted with caution. Furthermore, cluster analysis is an exploratory tool and as such, the outcome is one out of several possible solutions. Validating the clusters has no indicated solution in the literature. In this study, significant differences among the clusters in terms of socio-demographic variables support the assumption that the clusters represent a valid split into potential market segments. However, the decision about the number of segments was subjective and based on repeated trials and interpretation. This suggests that many solutions are valid, if they are useful for coastal communities, coastal tourism and marine policy. Further research and experimentation is needed to convert these clusters into market segments and the use of market intelligence to develop services, products and facilities that build strong indigenous economies that protect landscapes, heritage, intangible assets and memories of coastal communities."
"Blue Economy and Blue Finance: Toward Sustainable Development and Ocean Governance","https://scispace.com/paper/blue-economy-and-blue-finance-toward-sustainable-development-1sgfhcbi","2022","Book","","Michelle Voyer
D. Benzaken
Atsushi Watanabe","10.56506/hdlz1912","https://scispace.com/pdf/blue-economy-and-blue-finance-toward-sustainable-development-1sgfhcbi.pdf","Science, and Economics on Ocean related issues. He is working to combine his Social Science and Natural Science backgrounds on the ocean. Ms. Abeykoon is a fresh graduate and a research student from the Uva Wellassa University of Sri Lanka with a four-year special degree in Bachelor of Science in Aquatic Resources Technology (BScHons) majoring in management and conservation of aquatic resources, aquaculture, and fisheries. She published the undergraduate research abstract in IRCUWU2020 regarding the shoreline changes in Sri Lanka. And also completed her internship at the Department of Coast Conservation in Sri Lanka and she is particularly interested in the management of marine aquatic resources and conservation and oceanography.","these topics enables readers and policy makers to grasp the critical arguments and policy implications collectively. More importantly, the authors conducted the empirical studies and field investigations with sufficient academic rigor, making the research results robust, with applicable and replicable approaches for other regions. Foreword 3 xxi:
 I offer heartfelt praise for bringing this publication to fruition during this challenging time of the coronavirus disease global pandemic. I can state with confidence that the insights provided in this book will shed light on the sustainable development of the ocean and a resilient blue recovery. Billions of people in Asia and the Pacific depend on healthy oceans for their livelihoods, food security, health, and recreation. However, the impacts of climate change, marine pollution, unsustainable fishing, and rapid, unsustainable coastal development increasingly threaten these ecosystems, jeopardizing the region's small island nations and other developing coastal economies. At the same time, the blue economy has become increasingly common in public discourse and the popular imagination, along with better understanding of the nature of human relationships with the ocean. This is reflected in the increasing number of publications addressing this area. According to the World Bank (2017: vi), the blue economy is ""the range of economic sectors and related policies that together determine whether the use of oceanic resources is sustainable."" ) define the blue economy as ""the set of environmentally and socially sustainable commercial activities, products, services and investments dependent on and impacting coastal and marine resources."" The Organisation for Economic  focuses on assessing the crucial role of innovative approaches for a sustainable ocean economy and argues that science and technology will enable economic growth and preservation of ecosystems in the blue economy. The Economist Intelligence Unit (2015: 5) also emphasizes the ""industrialization"" effect in the blue economy and argues that ""alongside established ocean industries, emerging and new activitiesoffshore renewable energy, aquaculture, deep seabed mining and marine biotechnology are often cited-will bring new opportunities, growth and greater diversity to the ocean economy."" Blue finance, as an offshoot of green finance, describes the frameworks to support the financing of sustainable ocean-related projects. See the Asian Development Bank  for a very recent discussion of these issues. Mari Yoshitaka:
 The concepts of blue economy and blue finance are reflected in the 2030 Agenda for Sustainable Development (the 2030 Agenda), a set baseline of international fund flows by identifying relevant global goals and targets. By building upon recent efforts that have established a baseline for international institutions operating at the global level, they estimate that cumulative public financing for ocean conservation and climate action has grown from $579 million to $3.5 billion between 2013 and 2019."
"Social Capital and Blue Economy Policy: Answering the Paradox of Weakness and Opportunity of Fisherman","https://scispace.com/paper/social-capital-and-blue-economy-policy-answering-the-paradox-3jdmcs8nj4","2023","Book Chapter","Advances in Social Science, Education and Humanities Research/Advances in social science, education and humanities research","Alexsander
Harmiati","10.2991/978-2-38476-106-7_8","https://scispace.compdf/social-capital-and-blue-economy-policy-answering-the-paradox-3jdmcs8nj4.pdf","","research that explored the practice of social capital of coastal communities in the context of supporting the implementation of blue economy policies meant that this policy lacked recommendations. Moreover, faced with the condition of Bengkulu Province where the position of poverty is along its coast. Introduction:
 These two things make research that aims to design policies based on social capital of coastal village communities that are used to advocate for the blue economy paradigm become urgent to implement. Introduction:
 Based on these conditions we propose a village research grant scheme research entitled: Social Capital and Blue Economy Policy (Answering The Paradox Of Weakness And Opportunity Of Fisherman Village In Bengkulu). Literature Review:
 Several previous studies in the study of poverty alleviation in coastal village communities have been carried out using a multidisciplinary approach. Yulayanah and Sarofah's research  and Haloho's research  link the importance of collaborative governance in improving coastal village communities. Literature Review:
 Subsequent research from Masrun, et al.  regarding poverty alleviation through fostering small and medium enterprises in Lombok. Other research from Rahayu, et al.  explains geographical factors and infrastructure facilities that affect the poverty of coastal village communities. Literature Review:
 Subsequent research from Sari and Kaagungan  stated the importance of local Capital in developing the maritime economy in order to increase people's income. Literature Review:
 Other research related to the participation of coastal village communities in increasing income and welfare, such as from Ammas  stated the importance of social capital in the protection and management of community-based fishery resources. Literature Review:
 Alpizar's research states that the management of fishery/fishermen communities is still very rhetorical/panasea in nature, so a real and contextual analysis is needed. According to him, coastal communities can be grouped into communities based on location (place based community) and interest based communities. Literature Review:
 Gelcich's research states the things that are necessary in developing social capital, namely: 1). Local/social attributes, 2). Economics, and 3). Historical context. Literature Review:
 The strategic matters that need to be developed are the network and practice relationship arrangements that mediate the fishermen/fisheries system and then determine alternative control mechanisms, cooperation mechanisms, pricing mechanisms that aim to increase the economic and social dignity of the maritime community. Literature Review:
 Several studies and research on the theme of blue economy such as Prayuda  and Banu  are still critical analysis. Research that tries to approach a blue economy policy is carried out by Suwarni  who implements the SKP2 program in an action program for marine product processing and community empowerment. Literature Review:
 The current conditions which are full of resources being exploited in the midst of community poverty make research and action policies towards the implementation of blue economy policies must be implemented immediately. Literature Review:
 State of the art this research aims to develop a design for strengthening social capital to advocate for blue economy policies in coastal communities. This is very important because this upstream policy is strengthening social capital. Literature Review:
 Strengthening social capital (trust, norms, networks) will leverage community participation which in alarm will have a direct effect on policy support. The role of social capital as a leverage point is due to the fact that this dimension is a basic social characteristic of village indigenous peoples. Literature Review:
 Social capital consists of three dimensions of social interaction, namely scope, form, and channel . The third dimension is described Fig. ."
"Putting coastal communities at the center of a sustainable blue economy: A review of risks, opportunities, and strategies","https://scispace.com/paper/putting-coastal-communities-at-the-center-of-a-sustainable-2995t4db","2023","Journal Article","Frontiers in political science","Louisa Evans
P.M. Buchan
Matt Fortnam
M B Honig
Louise Heaps","10.3389/fpos.2022.1032204","https://scispace.com/pdf/putting-coastal-communities-at-the-center-of-a-sustainable-2995t4db.pdf","New approaches to ocean governance for coastal communities are needed. With few exceptions, the status quo does not meet the diverse development aspirations of coastal communities or ensure healthy oceans for current and future generations. The blue economy is expected to grow to USD2.5–3 trillion by 2030, and there is particular interest in its potential to alleviate poverty in Least Developed Countries and Small Island Developing States, and to support a blue recovery from the COVID-19 pandemic. This paper presents a selective, thematic review of the blue economy literature to examine: (i) the opportunities and risks for coastal communities, (ii) the barriers and enablers that shape community engagement, and (iii) the strategies employed by communities and supporting organizations, which can be strengthened to deliver a ‘sustainable' blue economy and improve social justice for coastal communities. Our review finds that under business-as-usual and blue growth, industrial fisheries, large-scale aquaculture, land reclamation, mining, and oil and gas raise red flags for communities and marine ecosystems. Whereas, if managed sustainably, small-scale fisheries, coastal aquaculture, seaweed farming and eco-tourism are the most likely to deliver benefits to communities. Yet, these are also the sectors most vulnerable to negative and cumulative impacts from other sectors. Based on our evaluation of enablers, barriers and strategies, the paper argues that putting coastal communities at the center of a clear vision for an inclusive Sustainable Blue Economy and co-developing a shared and accessible language for communities, practitioners and policy-makers is essential for a more equitable ocean economy, alongside mainstreaming social justice principles and integrated governance that can bridge different scales of action and opportunity.","value of small-scale fisheries. The literature notes the importance of valuing local knowledge systems, fostering access to available scientific and monitoring data, and democratising scientific processes to enable communities to generate new knowledge and information (e.g., through citizen science). . . Strategies used by and to support communities navigate the blue economy:
 A co-production approach is often highlighted as a key strategy. Three scales of collaboration are important: (i) community participation in and ownership of blue economy initiatives from conception to monitoring (Chen et al., 2020); (ii) collaboration between communities and government, private sector, and civil society (UNDP, 2018); and (iii) co-operation at a regional and international level, among nations, multi-lateral agencies and the private sector (Govan, 2017). Collaboration with diverse stakeholders across scales is seen as integral to scaling up the potential benefits of a SBE for communities . . . Strategies used by and to support communities navigate the blue economy:
 High levels of social capital, participation, and trustand strategies that promote these -underpin effective partnerships. NGOs can play a vital role as trusted partners mediating relations between communities and other actors (e.g., governments and the private sector). A good example of where high social capital in communities and strong partnerships with NGOs has been effective in influencing blue economy outcomes is in the Arctic. Here, Indigenous Peoples and Local Communities (IPLCs) of the Arctic Council and NGO allies have, among many other examples: (i) developed a vision for the Arctic's Blue Bioeconomy; (ii) scaled up efforts to https://www.cgiar.org/news-events/event/illuminating-hiddenharvests-ihh-a-snapshot-of-key-findings-webinar/ http://toobigtoignore.net https://www.arctic-council.org/projects/ document and digitise Arctic cultural heritage ""including food heritage as a foundation for diversification of local economies and new approaches to adapt to Arctic change"", and; lobbied against oil exploration and extraction and successfully won a moratorium in court . In the absence of trusting partnerships, local communities can resort to non-compliance, resistance and protest. These strategies did not feature in the blue economy literature (even where there was dissatisfaction with blue economy interventions such as the Kribi port development example detailed earlier), but are a well-known strategy in wider natural resource management literature . . . Strategies used by and to support communities navigate the blue economy:
 The role of governments and supporting agencies is particularly important in providing resources, building capacity and enhancing governance of the blue economy. Improved access to financial, technical, human and other resources can encourage adoption of new innovations, enable development of new livelihoods and market opportunities, incentivise changing practices, and improve transparency and accountability in supply chains and governance (UNDP, 2018). Strategies to build capacity typically focus on the community level-for instance, in financial literacy, business skills and leadershipbut can also target supporting agencies, the private sector and government agencies."
"Blue Economy and Sustainable Tourism Management in Coastal Zones: Learning from Experiences","https://scispace.com/paper/blue-economy-and-sustainable-tourism-management-in-coastal-1w82a017eo","2020","","","Marios Sotiriadis
Shiwei Shen","","https://scispace.com/pdf/blue-economy-and-sustainable-tourism-management-in-coastal-1w82a017eo.pdf","The sustainable management of coastal zones requires appropriate tools within the framework of the Blue Economy. This paper adopts a supply/coastal zone perspective to investigate key issues and aspects related to the implementation of coastal tourism initiatives. The main research question is: “What lessons could we take from practical experiences?” A related question is: “What are the critical factors for effective implementation?” The paper’s aim is to suggest a framework of essential factors and guidelines for successful and effective implementation of related projects. The study’s focus is on gaining insight and capitalizing on experience from Integrated Coastal Zone Management plans implemented in four countries.","Authors: Marios Sotiriadis,Shiwei Shen,Shen Sotiriadis Keywords: sustainable tourism management, coastal zone, integrated framework, implementation, critical success factors, case study JEL Classification: M0, O2 INTRODUCTION:
 Coastal zones are very important from environmental and economic perspectives due to various human activities, such as tourism and aquaculture . The latter cause negative effects on coastal environments, whose resources should be managed in a sustainable manner ). Coastal zones and marine environments are the main interest of the Blue Economy concept and framework. The Blue Economy encompasses activities related to many industries, such as fisheries, aquaculture, tourism, transport, and energy (UN/ECA 2016a). Hence, the Blue Economy is a concept and framework for policy making and investment aimed at preserving and properly exploiting the sea and coastal environment. INTRODUCTION:
 The Blue Economy concept is defined and described in various ways. According to the World Bank (2017), it is the ""sustainable use of ocean resources for economic growth, improved livelihoods, and jobs while preserving the health of the ocean ecosystem."" The European Commission defines it as ""all economic activities related to oceans, seas, and coasts. It covers a wide range of interlinked established and emerging sectors"" (European Union 2018). The approach of the Blue Economy is premised on the sustainable use, management, and conservation of aquatic and marine ecosystems and associated resources (UN/ECA 2016a). The Blue Economy framework offers an integrated, systemic, dynamic, inclusive, participatory, and ecosystem-based approach, and environmental, social, and economic dimensions are intertwined and pursued for all Blue Economy activities (EU 2018). It is worth pointing out that the Blue Economy builds on Integrated Coastal Zone Management (ICZM). All over the world coastal countries are incorporating the considerations and framework of the Blue Economy into their development plans (UN/ECA 2016a). INTRODUCTION:
 Against this background, it is believed that there is a need for more empirical research and to capitalize on experiences of implementing projects in the field of sustainable tourism management (STM) in coastal and maritime zones. Literature suggests approaches, frameworks, and tools for achieving this aim; however, when these frameworks and tools are implemented they are faced with a series of challenges, issues, and barriers that make their efficiency and effectiveness questionable. It is the argument of this study that practitioners and academics can benefit from experiences of implementation. The approaches and ways adopted, and the issues and barriers encountered, can give us useful lessons for improving the performance in this field. INTRODUCTION:
 Tourism is regarded as a pillar in these frameworks for sustainable coastal zone management (SCZM). INTRODUCTION:
 Against this background, this paper adopts a supply/coastal zone perspective and focuses on the interrelationship between tourism management and environmental protection in coastal zones. The main research question is: ""What lessons could we take from practical experiences?"" The purpose of this paper is to address this question and to suggest a framework of critical success factors (CSFs) and guidelines for STM. The paper uses the case study research method to achieve the aim. The study's focus is on gaining insights and capitalizing on real-world experience from ICZM plans implemented in four countries."
"Tourism centres efficiency as spatial unites for applying blue economy approach: A case study of the Southern Red Sea region, Egypt","https://scispace.com/paper/tourism-centres-efficiency-as-spatial-unites-for-applying-2dy8c77k","2022","Journal Article","PLOS ONE","Moaaz Kabil
Ebtehal Ahmed AbdAlmoity
K. Csoban
L. David","10.1371/journal.pone.0268047","https://scispace.com/pdf/tourism-centres-efficiency-as-spatial-unites-for-applying-2dy8c77k.pdf","This study aims to assess and analyse the efficiency of the tourism centres in the Southern Red Sea region, Egypt to apply coastal tourism development through the blue economy perspective. According to this aim, the study used two efficiency methods: Data Envelopment Analysis (DEA) and Free Disposal Hull (FDH). A total of 29 tourism centres were selected to conduct the DEA and FDH methods. These efficiency methods (DEA-FDH) used inputs and outputs variables to estimate the efficiency of the tourism centres. The selected inputs were the length of the shoreline (km), area (ha), tourism investments (million EGP), quality of coral reefs, numbers of hotels, and tourism accommodation capacity. While the outputs were employees’ number and tourists’ number. The results indicate that, generally, the tourism centres in the Southern Red Sea region of Egypt showed high-efficiency scores, which reflects their good preparedness to implement the various coastal tourism development strategies from the blue economy perspective. The tourism centres in the Safaga-Quseir tourism sector were the most efficient ones, regardless of the efficiency models used. While the tourist centres representing the Ras Banas tourism sector were the least efficient centres in the whole sample (29 tourism centres).","ocean energy, bioeconomy, offshore wind energy, and coastal & environmental protection, and (c) Enabler Sectors: such as shared infrastructure, sustainable use of the sea, maritime spatial planning, maritime security marine data, and common skills . Introduction:
 Among the various previous mentioned blue economy sectors, this study focused on the coastal tourism sector. Generally, the coastal tourism sector is one of the oldest, utmost importance, and fast-growing segments of the tourism industry . Indeed, coastal tourism participated with a large proportion of the GDP of many countries, and it is expected that it alone will represent up to 26% of all ocean-related economic activities in the 2030 . Additionally, compared to other blue economy sectors, the coastal tourism sector contributes about 83% of the gross value added (GVA) and it produces nearly 79% of the total blue economy job opportunities . Furthermore, coastal tourism is a fragile and seasonal sector, which makes it vulnerable and sensitive to various environmental, social, and economic shocks . For example, during the COVID-19 pandemic, the tourism industry was suffered from catastrophic economic losses as a consequence of the shutdown. According to the OCED, international tourism dropped by 80% in 2020 because of this crisis . Introduction:
 Here the blue economy plays an important role in enhancing and supporting the coastal tourism sector by focusing on achieving sustainability principles and increasing its resilience in facing various challenges such as climate change. The perspective of the coastal tourism sector in light of the blue economy approach was introduced through a set of key messages/ principles such as financing sustainable coastal tourism strategies and actors, enhancing stakeholder participation in the coastal tourism development process, creating and growing new coastal tourism markets, protecting coastal areas and ecosystems from coastal tourism activities infrastructure, activating sustainability governance, harnessing the potential of urban communities and settlements to benefit from coastal tourism, enhancing the efficiency of coastal tourism resources, increase reliance on sustainable decision making in the coastal tourism sector, promoting the private sector role in coastal tourism, and decrease natural resources damage and the aesthetic value of these resources . Introduction:
 Despite the great paid international and regional attention to the blue economy as an approach seeking to achieve sustainable development using ocean resources, most of the academic production in this scientific area was merely initiatives and policies at the international or national levels, with limited strategies and implementation plans which effected on the true viability of applying the blue economy approach. Especially in the coastal tourism sector, which is the largest sector of the blue economy in size, but also the most affected sectors by the COVID economic crisis, and its recovery path is described as a ""very lagged"" . Introduction:
 Therefore, we need to overcome these barriers to witness the fruits of implementing the blue economy concept. Especially with the fact that coastal tourism appears as the considered the least blue economy sectors have been covered in articles and scientific researches, despite the vivid coastal tourism importance sharing of the gross value added (GVA) and providing job opportunities ."
"(In)justice and the blue economy","https://scispace.com/paper/in-justice-and-the-blue-economy-2odpodt2","2022","Journal Article","The Geographical Journal","Celine Germond-Duret
C. Patrick Heidkamp
John P. Morrissey","10.1111/geoj.12483","https://scispace.com/pdf/in-justice-and-the-blue-economy-2odpodt2.pdf","While the ocean space has long been ignored by social sciences, the past 15 years have witnessed an increased interest in the marine environment by scholars in Human Geography. The academic literature on the blue economy, almost non-existent a few years ago, is now burgeoning. The academic debate has offered some critical assessment of blue economy initiatives, but more needs to be done to address the true place of environmental protection within a blue economy, and to put people at the centre of concerns and analyses. Of particular concern, is the ambiguity of the blue economy concept and the confusion over its social and environmental sustainability, which can ultimately result in harmful practices. An important question is then how should social scientists in general and geographers, specifically, engage with these debates, and in particular how should the potential human and social costs of the blue economy be investigated and addressed while assuring justice and fairness? The papers presented here share the vision that environmental sustainability, justice and equality should be at the heart of the blue economy; not just conceptually, but practically too. The papers pursue efforts to identify blue economy risks and the mechanisms through which they occur; assess the place of inclusion and participation in a sustainable blue economy; define what blue economy policies should include to drive just and sustainable practices; and identify where the dominant understandings of the blue economy and its priorities are coming from. In other words, they put considerations of justice and broader cultural structures at the centre of their concerns and analysis. They also highlight the need to bypass geographical boundaries and gain insights from other disciplines and methodologies to grasp such an encompassing concept, and foster not just a blue economy with social justice, but a blue economy for social justice. ","from. In other words, they put the considerations of justice and broader cultural structures at the centre of their concerns and analysis. They also highlight the need to bypass geographical boundaries and gain insights from other disciplines and methodologies to grasp such an encompassing concept. | THE NEED FOR JUSTICE AND SOCIAL APPROACHES:
 Expanding on some of these themes, Germond-Duret and Germond show that the blue economy is largely framed as an opportunity for economic growth by the British media. They argue that 'sea blindness' ('a lack of interest for the marine space, and the failure to recognise how it connects and matters to societies, cultures and people's identity') is an important perspective for understanding society's lack of awareness and the potential risks this understanding deficit can pose. The question of risks is central to many of the papers included here, and case studies highlight contested spaces and processes of dispossession. Ganseforth analyses the social and environmental justice impacts of the Japanese fishery governance reform in a blue economy context, and highlights how local fishing communities are facing dispossession and disempowerment as a result. Ebin and Trumbull explore the processes by which port space has been (re)allocated and contested in the Thames River working waterfront (Connecticut, USA), and show evidence of flawed governance and dispossession of traditional port and waterfront users. Observing desalination projects in the Antofagasta Region of Chile, Campero and colleagues underline four mechanisms of dispossession: (1) dispossession through exclusion from decision-making; (2) dispossession through physical displacement; | THE NEED FOR JUSTICE AND SOCIAL APPROACHES:
 (3) dispossession through environmental degradation (and associated social impacts); (4) dispossession through inequitable distribution of benefits and burdens. | THE NEED FOR JUSTICE AND SOCIAL APPROACHES:
 Contributions to this special issue also propose analytical and operational frameworks to critically assess and implement the blue economy. Heidkamp and colleagues argue for an inclusive approach that would involve government, academia, the business community and civil society, within a transdisciplinary action research (TAR) framework (what they refer to as a quintuple helix approach to stakeholder engagement). Reflecting on the need to implement a transformation of the blue economy which is just, Russo Kelly proposes a model to integrate stakeholder systems in a more effective and meaningful way, notably highlighting the need to value local perspectives and geographic scales. Observing the proposed US 'Blue New Deal', Axon and colleagues suggest a blue justice framework that would enhance equity, resilience and sustainability. Morrissey develops a 'just disruptions' framework, that enables the integration of justice and resilience into blue economy initiatives. | CONCLUSION:
 The eight articles in this special issue underline the importance of putting people at the centre of blue economy analyses. Contradictions and ambiguities within the blue economy concept have raised concerns for its just and sustainable implementation. The risk of further exploitation without due considerations for social and environmental imperatives is tangible. Dispossession and blue injustice; the need for inclusion, transdisciplinarity and awareness, as well as the importance of regional perspectives and geographic scales are the key themes emerging from this collection. We hope that it will stimulate debate on the importance of justice and socio-cultural approaches within a blue economy and encourage further exploration of these issues."
"Enabling conditions for an equitable and sustainable blue economy","https://scispace.com/paper/enabling-conditions-for-an-equitable-and-sustainable-blue-4edm904sfm","2021","Journal Article","Nature","Andrés M. Cisneros-Montemayor
Marcia Moreno-Báez
Gabriel Reygondeau
William W. L. Cheung
Katherine M. Crosman
Pedro C. Gonzalez‐Espinosa
Vicky W. Y. Lam
Muhammed A. Oyinlola
Gerald G. Singh
Wilf Swartz
Chong-Wei Zheng
Yoshitaka Ota","10.1038/S41586-021-03327-3","https://scispace.com/pdf/enabling-conditions-for-an-equitable-and-sustainable-blue-4edm904sfm.pdf","The future of the global ocean economy is currently envisioned as advancing towards a ‘blue economy’—socially equitable, environmentally sustainable and economically viable ocean industries1,2. However, tensions exist within sustainable development approaches, arising from differing perspectives framed around natural capital or social equity. Here we show that there are stark differences in outlook on the capacity for establishing a blue economy, and on its potential outcomes, when social conditions and governance capacity—not just resource availability—are considered, and we highlight limits to establishing multiple overlapping industries. This is reflected by an analysis using a fuzzy logic model to integrate indicators from multiple disciplines and to evaluate their current capacity to contribute to establishing equitable, sustainable and viable ocean sectors consistent with a blue economy approach. We find that the key differences in the capacity of regions to achieve a blue economy are not due to available natural resources, but include factors such as national stability, corruption and infrastructure, which can be improved through targeted investments and cross-scale cooperation. Knowledge gaps can be addressed by integrating historical natural and social science information on the drivers and outcomes of resource use and management, thus identifying equitable pathways to establishing or transforming ocean sectors1,3,4. Our results suggest that policymakers must engage researchers and stakeholders to promote evidence-based, collaborative planning that ensures that sectors are chosen carefully, that local benefits are prioritized, and that the blue economy delivers on its social, environmental and economic goals. The capacity to create an equitable and sustainable ‘blue economy’ from ocean resources will be determined by addressing social conditions, governance and infrastructure, not just resource availability, as shown by a fuzzy logic model incorporating multidisciplinary criteria.","territories; see Methods) grouped by development categories (UN Human Development Index (HDI), see Methods), but no differences with respect to resource availability scores (F = 1.6, P = 0.2) (Fig. ). Results:
 The main contributors to differences in blue economy capacity (based on similarity of percentages (SIMPER) and analysis of similarities (ANOSIM) analyses, see Methods; R = 0.24, P < 0.001) across spatial cells were human rights (12%), national stability (11%), corruption (11%), and mariculture potential (10%) (see Extended Data Table ). Across regions, enabling conditions criteria that consistently ranked lowest were infrastructure, economic equity, group equity and human rights (Fig. ). Sectors with higher resource availability scores were bioprospecting, ecotourism, ocean energy and mariculture; others, such as fisheries and blue carbon, were sometimes high but limited to specific places, appearing as regional outliers (Fig. ). Results:
 Analysing scores within or between territories is beyond the scope of this study, but we found no correlation (linear regression; R 2 = 0.001, P = 0.11) between territory scores for resource availability and enabling conditions. In Fig.  we label some examples to highlight that areas with comparable resources can have very different enabling conditions for their development and thus different blue economy capacity (Fig. ), underlining the need to expand planning beyond resource availability. Discussion:
 Human well-being is a key goal of global development  , and high-level policies for oceans emphasize a need for equitable economies within and between nations 2 . This study does not address gaps between these narratives and real-world actions, but examines the extent to which equitable and sustainable benefits are likely to be achievable in ocean economies worldwide, based on current available resources and enabling governance conditions. First, natural resources are widely but patchily distributed across the oceans (Fig. ), so not many areas will be able to competitively develop multiple sectors simultaneously (Fig. ). Prior research has shown that development based on living marine resources-including blue carbon, ecotourism, fishing and mariculture-can be important at local scales but may not be ecologically sustainable or socially desirable at larger scales  . In these cases, stakeholders may feel misled by growth projections revealed to be unattainable. Second-and perhaps more importantly for a blue Blue economy capacity:
 Economic  establish sectors consistent with a blue economy (Fig. ), but they are also ones that can be addressed by targeted investment."
"A Systematic Review: Mirror-Mirror on the Wall, What is the Relationship Between Blue Economy and Community Development?","https://scispace.com/paper/a-systematic-review-mirror-mirror-on-the-wall-what-is-the-3jhqmrqd","2023","Journal Article","International Journal of Sustainable Development and Planning","","10.18280/ijsdp.180401","https://scispace.com/pdf/a-systematic-review-mirror-mirror-on-the-wall-what-is-the-3jhqmrqd.pdf","","title, abstract, and main content, have been thoroughly reviewed to ensure that they meet the criteria and are suitable for use in this study in order to achieve the objectives of the study. The process of selection, analysis, and reporting is illustrated in Figure . RESULTS:
 This study conducted an integrative review, which is a type of review in which the articles analysed and synthesised data from a wide range of research designs, including qualitative, quantitative, and mixed methods studies. After going through the process of reading and researching the entire article, this research discovered that there are three themes that can be discerned from the content of article. The three themes are coastal resources, employment and society, and policy governance. Themes are formed as a result of the analysis of several articles that have similarities in terms of the findings of the study. The process of developing an appropriate theme was carried out based on thematic analysis. The thematic analysis aims to identify themes, i.e., patterns in data that are important or interesting, and use these themes to address research or say something about an issue . This is more than just summarising analytical data, a good thematic can be interpreted and easily understood. RESULTS:
 The first phase in the theme development process is data compilation. In this phase, the study carefully analysed a group of 15 selected articles to extract statements or data that were relevant to the objectives of the study. In the next phase, this study creates meaningful groups through coding methods according to the nature of the data. In other words, this phase converts raw data into usable data through the identification of themes, concepts or ideas. The first theme in this study is coastal resources, the second theme is employment & society, and the third theme is policy governance. These three themes are closely related and have a relationship between the blue economy and community development as the findings of the study of 15 articles. Therefore, the findings of the study are illustrated in Table  as follows: The resilience of the fisheries sector is not given sufficient attention as the sector is strictly managed through fisheries ecological-economic strategies that do not understand the viability constraints and needs of the small-scale fisheries sector. 14  Blue economy discourses and practices: reconfiguring ocean spaces in the Philippines MM 363 documents, 35 interviews (academician and local governments) RESULTS:
 The discourse and practice of the blue economy have facilitated the emergence of 'blue growth' ideals that stabilise and harness economic rationality as a means of securing social and environmental benefits. 15  Shades of blue: what do competing interpretations of the Blue Economy mean for oceans governance? QL Documents:
 The Blue Economy has the opportunity to bridge the gap between the economic opportunities provided by the oceans and the urgent need for better environmental care, protection and rehabilitation."
