column,dtype,non_null,null
NACE_code,object,30,0
C.20.16,object,30,0
C.29.1,object,30,0
C.30.2,object,30,0
D.35.11,object,30,0
D.35.21,object,30,0
D.35.3,object,30,0
E.38.11,object,30,0
E.38.21,object,30,0
F.42.13,object,30,0
F.43.22,object,30,0
H.49.10,object,30,0
H.49.20,object,30,0
H.49.31,object,30,0
H.49.32,object,30,0
H.49.39,object,30,0
H.49.41,object,30,0
H.52.21,object,30,0
H.53.1,object,30,0
H.53.2,object,30,0
N.77.11,object,30,0
N.77.12,object,30,0
