CTRY,MCA,UNLocode,Country/Port Name,Label using special characters,Nat. Stat. Group,National Code,Port on Island,2024 list: modifications compared to 2023 list,2021 list: modifications compared to 2020 list,2020 list: modifications compared to 2019 list,2019 list: modifications compared to 2018 list,2018 list: modifications compared to 2017 list,2017 list: modifications compared to 2016 list,2015 list: modifications compared to 2014 list,2012 list: modifications compared to 2011 list,2011 list: modifications compared to 2010 list,2010 list: modifications compared to 2009 list,previous changes (partial coverage) and other comments,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
NO,NO00,NOSTO,Stokkvaagan,,,,,,,,,,,2015: New entry - Currently not surveyed - Minor port,,,,,North Sea,,6620N 01300E,,,,,,,,,,,
NO,NO00,NOSTY,Stjernoya,Stjernøya,NOALF,,,,,,2019: New entry as minor port (Moved from List 1),,,2015:Re-introduced as non-statistical port,,"2011: No data received since 2003, probably inactive; Ex NO413",,2000: Deleted ,North Sea,7018N 02243E,,,,,,,,,,,,
NO,NO00,NOSVI,Ornes,Ørnes,NO88K,,,,,,2019: New entry as minor port (Moved from List 1),,2017: Previously Ref stat port NO888,,,2011: Re-introduced as non statistical port (previously re-grouped with Meloy under code NOMEY),,,North Sea,,,,,,,,,,,,,
NO,NO00,NOSVR,Sorvaer,Sørvær,,,,,,,,,,2015: New entry - Currently not surveyed - Minor port,,,,,North Sea,,7038N 02159E,,,,,,,,,,,
NO,NO00,NOSVT,Stavneset - Rissa,,,,,,,,2019: New entry as minor port,,,,,,,,North Sea,9.95293,63.69751,,,,,,,,,,,
NO,NO00,NOTAV,Torangsvag,Torangsvåg,NOASV,,,,,,2019: New entry as minor port (Moved from List 1),,,2015: New entry as non-statistical port,,,,,North Sea,6007N 00510E,,,,,,,,,,,,
NO,NO00,NOTJR,Tjorvag,Tjørvåg,,,,,,,,,,2015: New entry - Currently not surveyed - Minor port,,,,,North Sea,6217N 00543E,,,,,,,,,,,,
NO,NO00,NOTNN,Tonnes,,,,,,,,2019: New entry as minor port,,,,,,,,North Sea,13.00611667,66.51085167,,,,,,,,,,,
NO,NO00,NOTOV,Tovik,,,,,,,,2019: New entry as minor port,,,,,,,,North Sea,16.87125,68.68082,,,,,,,,,,,
NO,NO00,NOTSX,Tyssedal,,,,,,,,,,,2015: New entry - Currently not surveyed - Minor port,,,,,North Sea,060700N_0063335E,,59.11728287,,,,,,,,,,
NO,NO00,NOTVE,Tvedestrand,,,,,,,,,,,2015: Moved from List 1 - Currently not surveyed - Minor port,,,2010: To be deleted - Port for small or fishing boats,2004: New entry,North Sea,5838N 00856E,8.930465698,,,,,,,,,,,
NO,NO00,NOTVI,Torvika,,,,,,,,2019: New entry as minor port,,,,,,,,North Sea,5.72899,62.337933,,,,,,,,,,,
NO,NO00,NOTYT,Tytebarvika,,,,,,,,2019: New entry as minor port,,,,,,,,North Sea,19.9608,69.59855,,,,,,,,,,,
NO,NO00,NOULL,Ullensvang,,,,,,,,,,,2015: Moved from List 1 - Currently not surveyed - Minor port,,,2010: To be deleted - Port for small or fishing boats,2004: New entry,North Sea,,,,,,,,,,,,,
NO,NO00,NOULS,Ulstein,,,,,,,,,,,2015: Moved from List 1 - Currently not surveyed - Minor port,,,2010: To be deleted - Port for small or fishing boats,2004: New entry,North Sea,6221N 00551E,,,,,,,,,,,,
NO,NO00,NOUTN,Utne,,,,,,,,,,,2015: New entry - Currently not surveyed - Minor port,,,,,North Sea,,6025N 00636E,58.62283325,,,,,,,,,,
NO,NO00,NOUTS,Utsira,,,,,,,,,,,2015: New entry - Currently not surveyed - Minor port,,,,,North Sea,5918N 00453E,4.88472,,,,,,,,,,,
NO,NO00,NOUVK,Ulvik,,,,,,,,,,,2015: Moved from List 1 - Currently not surveyed - Minor port,,,2010: To be deleted - Port for small or fishing boats,2004: New entry,North Sea,6034N 00655E,6.91896,59.31197,,,,,,,,,,
NO,NO00,NOVAE,Valsneset,,,,,,,,2019: New entry as minor port,,,,,,,,North Sea,9.63527,63.81681,,,,,,,,,,,
NO,NO00,NOVHM,Vadheim,,NOHYR,,,,,,2019: New entry as minor port (Moved from List 1),,,2015: New entry as non-statistical port,,,,,North Sea,6112N 00548E,,,,,,,,,,,,
NO,NO00,NOVLL,Voll,,,,,,,,,,,2015: New entry - Currently not surveyed - Minor port,,,,,North Sea,,6812N 01341E,,,,,,,,,,,
NO,NO00,NOVSN,Visnes - Eide,,,,,,,,2019: New entry as minor port,,,2015: New entry as non-statistical port,,,,,North Sea,6300N 00717E,,,,,,,,,,,,
NO,NO00,NOVTL,Vartdal Sore,Vartdal Søre,NOORS,,,,,,2019: New entry as minor port (Moved from List 1),,,2015: New entry as non-statistical port,,,,,North Sea,6218N 00604E,,,,,,,,,,,,
NO,NO00,SJNYA,Ny-Alesund,,SJLYR,,,,,,2019: New entry as minor port (Moved from List 1),,,2015: Change of ref stat port (previously SJ888),,,2010: New entry as non-statistical port,,North Sea,7856N 01157E,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,North Sea,4.0,,,7856N 01157E
